id,date,commodity,mandi,price_min,price_max,price_modal,arrival,unit
25831,2026-06-03,Sugarcane,Cuttack,4301.0,4501.0,4401.0,316.0,Rs/Quintal
25921,2026-06-03,Sugarcane,Patna,4040.0,4240.0,4140.0,133.0,Rs/Quintal
26011,2026-06-03,Sugarcane,Ranchi,4041.0,4241.0,4141.0,409.0,Rs/Quintal
26101,2026-06-03,Sugarcane,Chennai,3939.0,4139.0,4039.0,191.0,Rs/Quintal
26191,2026-06-03,Sugarcane,Coimbatore,4109.0,4309.0,4209.0,231.0,Rs/Quintal
26281,2026-06-03,Sugarcane,Madurai,4155.0,4355.0,4255.0,403.0,Rs/Quintal
26371,2026-06-03,Sugarcane,Hyderabad,4082.0,4282.0,4182.0,240.0,Rs/Quintal
26461,2026-06-03,Sugarcane,Warangal,3965.0,4165.0,4065.0,406.0,Rs/Quintal
26551,2026-06-03,Sugarcane,Bangalore,4187.0,4387.0,4287.0,271.0,Rs/Quintal
26641,2026-06-03,Sugarcane,Mysore,4140.0,4340.0,4240.0,490.0,Rs/Quintal
26731,2026-06-03,Sugarcane,Hubli,4121.0,4321.0,4221.0,128.0,Rs/Quintal
26821,2026-06-03,Sugarcane,Shimoga,4169.0,4369.0,4269.0,254.0,Rs/Quintal
26911,2026-06-03,Sugarcane,Bellary,3907.0,4107.0,4007.0,255.0,Rs/Quintal
27001,2026-06-03,Gram,Azadpur,2580.0,2780.0,2680.0,388.0,Rs/Quintal
27091,2026-06-03,Gram,Lasalgaon,2802.0,3002.0,2902.0,315.0,Rs/Quintal
27181,2026-06-03,Gram,Vashi,2702.0,2902.0,2802.0,500.0,Rs/Quintal
27271,2026-06-03,Gram,Kolar,2958.0,3158.0,3058.0,448.0,Rs/Quintal
27361,2026-06-03,Gram,Indore,2597.0,2797.0,2697.0,233.0,Rs/Quintal
27451,2026-06-03,Gram,Pune,2669.0,2869.0,2769.0,449.0,Rs/Quintal
27541,2026-06-03,Gram,Mumbai,2859.0,3059.0,2959.0,409.0,Rs/Quintal
27631,2026-06-03,Gram,Jaipur,2831.0,3031.0,2931.0,403.0,Rs/Quintal
27721,2026-06-03,Gram,Ahmedabad,2862.0,3062.0,2962.0,458.0,Rs/Quintal
27811,2026-06-03,Gram,Surat,2672.0,2872.0,2772.0,296.0,Rs/Quintal
27901,2026-06-03,Gram,Kanpur,2728.0,2928.0,2828.0,497.0,Rs/Quintal
27991,2026-06-03,Gram,Lucknow,2739.0,2939.0,2839.0,66.0,Rs/Quintal
28081,2026-06-03,Gram,Varanasi,2614.0,2814.0,2714.0,343.0,Rs/Quintal
28171,2026-06-03,Gram,Agra,2873.0,3073.0,2973.0,58.0,Rs/Quintal
28261,2026-06-03,Gram,Bareilly,2751.0,2951.0,2851.0,301.0,Rs/Quintal
28351,2026-06-03,Gram,Kolkata,3015.0,3215.0,3115.0,216.0,Rs/Quintal
28441,2026-06-03,Gram,Bhubaneswar,2583.0,2783.0,2683.0,178.0,Rs/Quintal
28531,2026-06-03,Gram,Cuttack,2917.0,3117.0,3017.0,317.0,Rs/Quintal
28621,2026-06-03,Gram,Patna,2614.0,2814.0,2714.0,355.0,Rs/Quintal
28711,2026-06-03,Gram,Ranchi,2844.0,3044.0,2944.0,235.0,Rs/Quintal
28801,2026-06-03,Gram,Chennai,2768.0,2968.0,2868.0,323.0,Rs/Quintal
28891,2026-06-03,Gram,Coimbatore,2912.0,3112.0,3012.0,157.0,Rs/Quintal
28981,2026-06-03,Gram,Madurai,2605.0,2805.0,2705.0,419.0,Rs/Quintal
29071,2026-06-03,Gram,Hyderabad,2762.0,2962.0,2862.0,245.0,Rs/Quintal
29161,2026-06-03,Gram,Warangal,2674.0,2874.0,2774.0,314.0,Rs/Quintal
29251,2026-06-03,Gram,Bangalore,2759.0,2959.0,2859.0,122.0,Rs/Quintal
29341,2026-06-03,Gram,Mysore,2756.0,2956.0,2856.0,253.0,Rs/Quintal
29431,2026-06-03,Gram,Hubli,2686.0,2886.0,2786.0,420.0,Rs/Quintal
29521,2026-06-03,Gram,Shimoga,2747.0,2947.0,2847.0,100.0,Rs/Quintal
29611,2026-06-03,Gram,Bellary,2742.0,2942.0,2842.0,138.0,Rs/Quintal
29701,2026-06-03,Tur,Azadpur,4641.0,4841.0,4741.0,431.0,Rs/Quintal
29791,2026-06-03,Tur,Lasalgaon,4859.0,5059.0,4959.0,357.0,Rs/Quintal
29881,2026-06-03,Tur,Vashi,4758.0,4958.0,4858.0,396.0,Rs/Quintal
29971,2026-06-03,Tur,Kolar,4601.0,4801.0,4701.0,436.0,Rs/Quintal
30061,2026-06-03,Tur,Indore,4882.0,5082.0,4982.0,462.0,Rs/Quintal
30151,2026-06-03,Tur,Pune,5003.0,5203.0,5103.0,122.0,Rs/Quintal
30241,2026-06-03,Tur,Mumbai,4610.0,4810.0,4710.0,407.0,Rs/Quintal
30331,2026-06-03,Tur,Jaipur,4992.0,5192.0,5092.0,91.0,Rs/Quintal
30421,2026-06-03,Tur,Ahmedabad,4936.0,5136.0,5036.0,84.0,Rs/Quintal
30511,2026-06-03,Tur,Surat,4978.0,5178.0,5078.0,226.0,Rs/Quintal
30601,2026-06-03,Tur,Kanpur,4574.0,4774.0,4674.0,421.0,Rs/Quintal
30691,2026-06-03,Tur,Lucknow,4797.0,4997.0,4897.0,456.0,Rs/Quintal
30781,2026-06-03,Tur,Varanasi,4784.0,4984.0,4884.0,429.0,Rs/Quintal
30871,2026-06-03,Tur,Agra,4931.0,5131.0,5031.0,194.0,Rs/Quintal
30961,2026-06-03,Tur,Bareilly,4732.0,4932.0,4832.0,118.0,Rs/Quintal
31051,2026-06-03,Tur,Kolkata,4668.0,4868.0,4768.0,380.0,Rs/Quintal
31141,2026-06-03,Tur,Bhubaneswar,4838.0,5038.0,4938.0,52.0,Rs/Quintal
31231,2026-06-03,Tur,Cuttack,4587.0,4787.0,4687.0,479.0,Rs/Quintal
31321,2026-06-03,Tur,Patna,4865.0,5065.0,4965.0,423.0,Rs/Quintal
31411,2026-06-03,Tur,Ranchi,5004.0,5204.0,5104.0,174.0,Rs/Quintal
31501,2026-06-03,Tur,Chennai,4594.0,4794.0,4694.0,394.0,Rs/Quintal
31591,2026-06-03,Tur,Coimbatore,4658.0,4858.0,4758.0,354.0,Rs/Quintal
31681,2026-06-03,Tur,Madurai,4854.0,5054.0,4954.0,142.0,Rs/Quintal
31771,2026-06-03,Tur,Hyderabad,4754.0,4954.0,4854.0,285.0,Rs/Quintal
31861,2026-06-03,Tur,Warangal,4847.0,5047.0,4947.0,456.0,Rs/Quintal
31951,2026-06-03,Tur,Bangalore,4684.0,4884.0,4784.0,248.0,Rs/Quintal
32041,2026-06-03,Tur,Mysore,4771.0,4971.0,4871.0,95.0,Rs/Quintal
32131,2026-06-03,Tur,Hubli,4889.0,5089.0,4989.0,133.0,Rs/Quintal
32221,2026-06-03,Tur,Shimoga,4888.0,5088.0,4988.0,66.0,Rs/Quintal
32311,2026-06-03,Tur,Bellary,4601.0,4801.0,4701.0,407.0,Rs/Quintal
32401,2026-06-03,Moong,Azadpur,4044.0,4244.0,4144.0,376.0,Rs/Quintal
32491,2026-06-03,Moong,Lasalgaon,3944.0,4144.0,4044.0,156.0,Rs/Quintal
32581,2026-06-03,Moong,Vashi,4085.0,4285.0,4185.0,217.0,Rs/Quintal
32671,2026-06-03,Moong,Kolar,3649.0,3849.0,3749.0,56.0,Rs/Quintal
32761,2026-06-03,Moong,Indore,3993.0,4193.0,4093.0,393.0,Rs/Quintal
32851,2026-06-03,Moong,Pune,3837.0,4037.0,3937.0,403.0,Rs/Quintal
32941,2026-06-03,Moong,Mumbai,3950.0,4150.0,4050.0,62.0,Rs/Quintal
33031,2026-06-03,Moong,Jaipur,3709.0,3909.0,3809.0,382.0,Rs/Quintal
33121,2026-06-03,Moong,Ahmedabad,3842.0,4042.0,3942.0,493.0,Rs/Quintal
33211,2026-06-03,Moong,Surat,3782.0,3982.0,3882.0,97.0,Rs/Quintal
33301,2026-06-03,Moong,Kanpur,3809.0,4009.0,3909.0,124.0,Rs/Quintal
33391,2026-06-03,Moong,Lucknow,3794.0,3994.0,3894.0,196.0,Rs/Quintal
33481,2026-06-03,Moong,Varanasi,3862.0,4062.0,3962.0,462.0,Rs/Quintal
33571,2026-06-03,Moong,Agra,3784.0,3984.0,3884.0,298.0,Rs/Quintal
33661,2026-06-03,Moong,Bareilly,3843.0,4043.0,3943.0,164.0,Rs/Quintal
33751,2026-06-03,Moong,Kolkata,3799.0,3999.0,3899.0,333.0,Rs/Quintal
33841,2026-06-03,Moong,Bhubaneswar,3916.0,4116.0,4016.0,250.0,Rs/Quintal
33931,2026-06-03,Moong,Cuttack,3961.0,4161.0,4061.0,444.0,Rs/Quintal
34021,2026-06-03,Moong,Patna,3667.0,3867.0,3767.0,303.0,Rs/Quintal
34111,2026-06-03,Moong,Ranchi,3966.0,4166.0,4066.0,284.0,Rs/Quintal
34201,2026-06-03,Moong,Chennai,3875.0,4075.0,3975.0,76.0,Rs/Quintal
34291,2026-06-03,Moong,Coimbatore,4053.0,4253.0,4153.0,342.0,Rs/Quintal
34381,2026-06-03,Moong,Madurai,3972.0,4172.0,4072.0,288.0,Rs/Quintal
34471,2026-06-03,Moong,Hyderabad,3821.0,4021.0,3921.0,306.0,Rs/Quintal
34561,2026-06-03,Moong,Warangal,4017.0,4217.0,4117.0,176.0,Rs/Quintal
34651,2026-06-03,Moong,Bangalore,4001.0,4201.0,4101.0,367.0,Rs/Quintal
34741,2026-06-03,Moong,Mysore,3705.0,3905.0,3805.0,109.0,Rs/Quintal
34831,2026-06-03,Moong,Hubli,3846.0,4046.0,3946.0,419.0,Rs/Quintal
34921,2026-06-03,Moong,Shimoga,3706.0,3906.0,3806.0,84.0,Rs/Quintal
35011,2026-06-03,Moong,Bellary,3802.0,4002.0,3902.0,58.0,Rs/Quintal
35101,2026-06-03,Masur,Azadpur,4585.0,4785.0,4685.0,415.0,Rs/Quintal
35191,2026-06-03,Masur,Lasalgaon,4758.0,4958.0,4858.0,401.0,Rs/Quintal
35281,2026-06-03,Masur,Vashi,4622.0,4822.0,4722.0,350.0,Rs/Quintal
35371,2026-06-03,Masur,Kolar,4522.0,4722.0,4622.0,487.0,Rs/Quintal
35461,2026-06-03,Masur,Indore,4574.0,4774.0,4674.0,434.0,Rs/Quintal
35551,2026-06-03,Masur,Pune,4667.0,4867.0,4767.0,90.0,Rs/Quintal
35641,2026-06-03,Masur,Mumbai,4591.0,4791.0,4691.0,277.0,Rs/Quintal
35731,2026-06-03,Masur,Jaipur,4491.0,4691.0,4591.0,476.0,Rs/Quintal
35821,2026-06-03,Masur,Ahmedabad,4705.0,4905.0,4805.0,497.0,Rs/Quintal
35911,2026-06-03,Masur,Surat,4878.0,5078.0,4978.0,193.0,Rs/Quintal
36001,2026-06-03,Masur,Kanpur,4828.0,5028.0,4928.0,303.0,Rs/Quintal
36091,2026-06-03,Masur,Lucknow,4574.0,4774.0,4674.0,119.0,Rs/Quintal
36181,2026-06-03,Masur,Varanasi,4792.0,4992.0,4892.0,420.0,Rs/Quintal
36271,2026-06-03,Masur,Agra,4659.0,4859.0,4759.0,187.0,Rs/Quintal
36361,2026-06-03,Masur,Bareilly,4552.0,4752.0,4652.0,414.0,Rs/Quintal
36451,2026-06-03,Masur,Kolkata,4635.0,4835.0,4735.0,482.0,Rs/Quintal
36541,2026-06-03,Masur,Bhubaneswar,4545.0,4745.0,4645.0,405.0,Rs/Quintal
36631,2026-06-03,Masur,Cuttack,4585.0,4785.0,4685.0,83.0,Rs/Quintal
36721,2026-06-03,Masur,Patna,4615.0,4815.0,4715.0,346.0,Rs/Quintal
36811,2026-06-03,Masur,Ranchi,4499.0,4699.0,4599.0,215.0,Rs/Quintal
36901,2026-06-03,Masur,Chennai,4888.0,5088.0,4988.0,250.0,Rs/Quintal
36991,2026-06-03,Masur,Coimbatore,4869.0,5069.0,4969.0,293.0,Rs/Quintal
37081,2026-06-03,Masur,Madurai,4440.0,4640.0,4540.0,459.0,Rs/Quintal
37171,2026-06-03,Masur,Hyderabad,4533.0,4733.0,4633.0,293.0,Rs/Quintal
37261,2026-06-03,Masur,Warangal,4520.0,4720.0,4620.0,82.0,Rs/Quintal
37351,2026-06-03,Masur,Bangalore,4733.0,4933.0,4833.0,484.0,Rs/Quintal
37441,2026-06-03,Masur,Mysore,4691.0,4891.0,4791.0,294.0,Rs/Quintal
37531,2026-06-03,Masur,Hubli,4508.0,4708.0,4608.0,277.0,Rs/Quintal
37621,2026-06-03,Masur,Shimoga,4692.0,4892.0,4792.0,215.0,Rs/Quintal
37711,2026-06-03,Masur,Bellary,4803.0,5003.0,4903.0,325.0,Rs/Quintal
37801,2026-06-03,Urad,Azadpur,3667.0,3867.0,3767.0,345.0,Rs/Quintal
37891,2026-06-03,Urad,Lasalgaon,3616.0,3816.0,3716.0,57.0,Rs/Quintal
37981,2026-06-03,Urad,Vashi,3464.0,3664.0,3564.0,226.0,Rs/Quintal
38071,2026-06-03,Urad,Kolar,3674.0,3874.0,3774.0,246.0,Rs/Quintal
38161,2026-06-03,Urad,Indore,3550.0,3750.0,3650.0,113.0,Rs/Quintal
38251,2026-06-03,Urad,Pune,3821.0,4021.0,3921.0,291.0,Rs/Quintal
38341,2026-06-03,Urad,Mumbai,3761.0,3961.0,3861.0,332.0,Rs/Quintal
38431,2026-06-03,Urad,Jaipur,3484.0,3684.0,3584.0,121.0,Rs/Quintal
38521,2026-06-03,Urad,Ahmedabad,3576.0,3776.0,3676.0,339.0,Rs/Quintal
38611,2026-06-03,Urad,Surat,3775.0,3975.0,3875.0,449.0,Rs/Quintal
38701,2026-06-03,Urad,Kanpur,3466.0,3666.0,3566.0,345.0,Rs/Quintal
38791,2026-06-03,Urad,Lucknow,3758.0,3958.0,3858.0,188.0,Rs/Quintal
38881,2026-06-03,Urad,Varanasi,3653.0,3853.0,3753.0,108.0,Rs/Quintal
38971,2026-06-03,Urad,Agra,3537.0,3737.0,3637.0,437.0,Rs/Quintal
39061,2026-06-03,Urad,Bareilly,3527.0,3727.0,3627.0,226.0,Rs/Quintal
39151,2026-06-03,Urad,Kolkata,3476.0,3676.0,3576.0,290.0,Rs/Quintal
39241,2026-06-03,Urad,Bhubaneswar,3496.0,3696.0,3596.0,369.0,Rs/Quintal
39331,2026-06-03,Urad,Cuttack,3397.0,3597.0,3497.0,223.0,Rs/Quintal
39421,2026-06-03,Urad,Patna,3537.0,3737.0,3637.0,139.0,Rs/Quintal
39511,2026-06-03,Urad,Ranchi,3627.0,3827.0,3727.0,129.0,Rs/Quintal
39601,2026-06-03,Urad,Chennai,3499.0,3699.0,3599.0,195.0,Rs/Quintal
39691,2026-06-03,Urad,Coimbatore,3722.0,3922.0,3822.0,418.0,Rs/Quintal
39781,2026-06-03,Urad,Madurai,3710.0,3910.0,3810.0,413.0,Rs/Quintal
39871,2026-06-03,Urad,Hyderabad,3719.0,3919.0,3819.0,175.0,Rs/Quintal
39961,2026-06-03,Urad,Warangal,3367.0,3567.0,3467.0,471.0,Rs/Quintal
40051,2026-06-03,Urad,Bangalore,3779.0,3979.0,3879.0,128.0,Rs/Quintal
40141,2026-06-03,Urad,Mysore,3801.0,4001.0,3901.0,193.0,Rs/Quintal
40231,2026-06-03,Urad,Hubli,3611.0,3811.0,3711.0,338.0,Rs/Quintal
40321,2026-06-03,Urad,Shimoga,3708.0,3908.0,3808.0,329.0,Rs/Quintal
40411,2026-06-03,Urad,Bellary,3555.0,3755.0,3655.0,141.0,Rs/Quintal
40501,2026-06-03,Apple,Azadpur,2231.0,2431.0,2331.0,134.0,Rs/Quintal
40591,2026-06-03,Apple,Lasalgaon,2333.0,2533.0,2433.0,185.0,Rs/Quintal
40681,2026-06-03,Apple,Vashi,2025.0,2225.0,2125.0,266.0,Rs/Quintal
40771,2026-06-03,Apple,Kolar,2030.0,2230.0,2130.0,372.0,Rs/Quintal
40861,2026-06-03,Apple,Indore,2121.0,2321.0,2221.0,305.0,Rs/Quintal
40951,2026-06-03,Apple,Pune,2286.0,2486.0,2386.0,285.0,Rs/Quintal
41041,2026-06-03,Apple,Mumbai,2027.0,2227.0,2127.0,175.0,Rs/Quintal
41131,2026-06-03,Apple,Jaipur,2209.0,2409.0,2309.0,318.0,Rs/Quintal
41221,2026-06-03,Apple,Ahmedabad,2159.0,2359.0,2259.0,263.0,Rs/Quintal
41311,2026-06-03,Apple,Surat,2126.0,2326.0,2226.0,290.0,Rs/Quintal
41401,2026-06-03,Apple,Kanpur,2102.0,2302.0,2202.0,76.0,Rs/Quintal
41491,2026-06-03,Apple,Lucknow,2076.0,2276.0,2176.0,391.0,Rs/Quintal
41581,2026-06-03,Apple,Varanasi,1989.0,2189.0,2089.0,496.0,Rs/Quintal
41671,2026-06-03,Apple,Agra,2154.0,2354.0,2254.0,164.0,Rs/Quintal
41761,2026-06-03,Apple,Bareilly,2189.0,2389.0,2289.0,376.0,Rs/Quintal
41851,2026-06-03,Apple,Kolkata,2041.0,2241.0,2141.0,259.0,Rs/Quintal
41941,2026-06-03,Apple,Bhubaneswar,1987.0,2187.0,2087.0,438.0,Rs/Quintal
42031,2026-06-03,Apple,Cuttack,2063.0,2263.0,2163.0,161.0,Rs/Quintal
42121,2026-06-03,Apple,Patna,1967.0,2167.0,2067.0,480.0,Rs/Quintal
42211,2026-06-03,Apple,Ranchi,1946.0,2146.0,2046.0,166.0,Rs/Quintal
42301,2026-06-03,Apple,Chennai,2084.0,2284.0,2184.0,210.0,Rs/Quintal
42391,2026-06-03,Apple,Coimbatore,2219.0,2419.0,2319.0,463.0,Rs/Quintal
42481,2026-06-03,Apple,Madurai,2183.0,2383.0,2283.0,117.0,Rs/Quintal
42571,2026-06-03,Apple,Hyderabad,2302.0,2502.0,2402.0,402.0,Rs/Quintal
42661,2026-06-03,Apple,Warangal,2018.0,2218.0,2118.0,257.0,Rs/Quintal
42751,2026-06-03,Apple,Bangalore,2292.0,2492.0,2392.0,242.0,Rs/Quintal
42841,2026-06-03,Apple,Mysore,2095.0,2295.0,2195.0,199.0,Rs/Quintal
42931,2026-06-03,Apple,Hubli,2165.0,2365.0,2265.0,51.0,Rs/Quintal
43021,2026-06-03,Apple,Shimoga,1994.0,2194.0,2094.0,259.0,Rs/Quintal
43111,2026-06-03,Apple,Bellary,2148.0,2348.0,2248.0,457.0,Rs/Quintal
43201,2026-06-03,Banana,Azadpur,4552.0,4752.0,4652.0,369.0,Rs/Quintal
43291,2026-06-03,Banana,Lasalgaon,4577.0,4777.0,4677.0,168.0,Rs/Quintal
43381,2026-06-03,Banana,Vashi,4262.0,4462.0,4362.0,63.0,Rs/Quintal
43471,2026-06-03,Banana,Kolar,4300.0,4500.0,4400.0,438.0,Rs/Quintal
43561,2026-06-03,Banana,Indore,4509.0,4709.0,4609.0,147.0,Rs/Quintal
43651,2026-06-03,Banana,Pune,4197.0,4397.0,4297.0,434.0,Rs/Quintal
43741,2026-06-03,Banana,Mumbai,4419.0,4619.0,4519.0,117.0,Rs/Quintal
43831,2026-06-03,Banana,Jaipur,4607.0,4807.0,4707.0,333.0,Rs/Quintal
43921,2026-06-03,Banana,Ahmedabad,4268.0,4468.0,4368.0,472.0,Rs/Quintal
44011,2026-06-03,Banana,Surat,4466.0,4666.0,4566.0,327.0,Rs/Quintal
44101,2026-06-03,Banana,Kanpur,4631.0,4831.0,4731.0,239.0,Rs/Quintal
44191,2026-06-03,Banana,Lucknow,4487.0,4687.0,4587.0,136.0,Rs/Quintal
44281,2026-06-03,Banana,Varanasi,4243.0,4443.0,4343.0,350.0,Rs/Quintal
44371,2026-06-03,Banana,Agra,4188.0,4388.0,4288.0,332.0,Rs/Quintal
44461,2026-06-03,Banana,Bareilly,4197.0,4397.0,4297.0,194.0,Rs/Quintal
44551,2026-06-03,Banana,Kolkata,4330.0,4530.0,4430.0,233.0,Rs/Quintal
44641,2026-06-03,Banana,Bhubaneswar,4414.0,4614.0,4514.0,497.0,Rs/Quintal
44731,2026-06-03,Banana,Cuttack,4234.0,4434.0,4334.0,137.0,Rs/Quintal
44821,2026-06-03,Banana,Patna,4230.0,4430.0,4330.0,248.0,Rs/Quintal
44911,2026-06-03,Banana,Ranchi,4511.0,4711.0,4611.0,62.0,Rs/Quintal
45001,2026-06-03,Banana,Chennai,4219.0,4419.0,4319.0,332.0,Rs/Quintal
45091,2026-06-03,Banana,Coimbatore,4271.0,4471.0,4371.0,371.0,Rs/Quintal
45181,2026-06-03,Banana,Madurai,4311.0,4511.0,4411.0,472.0,Rs/Quintal
45271,2026-06-03,Banana,Hyderabad,4333.0,4533.0,4433.0,68.0,Rs/Quintal
45361,2026-06-03,Banana,Warangal,4459.0,4659.0,4559.0,487.0,Rs/Quintal
45451,2026-06-03,Banana,Bangalore,4284.0,4484.0,4384.0,194.0,Rs/Quintal
45541,2026-06-03,Banana,Mysore,4449.0,4649.0,4549.0,363.0,Rs/Quintal
45631,2026-06-03,Banana,Hubli,4260.0,4460.0,4360.0,92.0,Rs/Quintal
45721,2026-06-03,Banana,Shimoga,4332.0,4532.0,4432.0,238.0,Rs/Quintal
45811,2026-06-03,Banana,Bellary,4445.0,4645.0,4545.0,457.0,Rs/Quintal
45901,2026-06-03,Mango,Azadpur,2502.0,2702.0,2602.0,268.0,Rs/Quintal
45991,2026-06-03,Mango,Lasalgaon,2335.0,2535.0,2435.0,176.0,Rs/Quintal
46081,2026-06-03,Mango,Vashi,2230.0,2430.0,2330.0,245.0,Rs/Quintal
46171,2026-06-03,Mango,Kolar,2383.0,2583.0,2483.0,470.0,Rs/Quintal
46261,2026-06-03,Mango,Indore,2436.0,2636.0,2536.0,245.0,Rs/Quintal
46351,2026-06-03,Mango,Pune,2583.0,2783.0,2683.0,461.0,Rs/Quintal
46441,2026-06-03,Mango,Mumbai,2519.0,2719.0,2619.0,452.0,Rs/Quintal
46531,2026-06-03,Mango,Jaipur,2302.0,2502.0,2402.0,414.0,Rs/Quintal
46621,2026-06-03,Mango,Ahmedabad,2570.0,2770.0,2670.0,468.0,Rs/Quintal
46711,2026-06-03,Mango,Surat,2304.0,2504.0,2404.0,387.0,Rs/Quintal
46801,2026-06-03,Mango,Kanpur,2363.0,2563.0,2463.0,228.0,Rs/Quintal
46891,2026-06-03,Mango,Lucknow,2441.0,2641.0,2541.0,58.0,Rs/Quintal
46981,2026-06-03,Mango,Varanasi,2487.0,2687.0,2587.0,248.0,Rs/Quintal
47071,2026-06-03,Mango,Agra,2259.0,2459.0,2359.0,368.0,Rs/Quintal
47161,2026-06-03,Mango,Bareilly,2454.0,2654.0,2554.0,276.0,Rs/Quintal
47251,2026-06-03,Mango,Kolkata,2383.0,2583.0,2483.0,266.0,Rs/Quintal
47341,2026-06-03,Mango,Bhubaneswar,2276.0,2476.0,2376.0,260.0,Rs/Quintal
47431,2026-06-03,Mango,Cuttack,2521.0,2721.0,2621.0,396.0,Rs/Quintal
47521,2026-06-03,Mango,Patna,2579.0,2779.0,2679.0,277.0,Rs/Quintal
47611,2026-06-03,Mango,Ranchi,2246.0,2446.0,2346.0,394.0,Rs/Quintal
47701,2026-06-03,Mango,Chennai,2522.0,2722.0,2622.0,287.0,Rs/Quintal
47791,2026-06-03,Mango,Coimbatore,2475.0,2675.0,2575.0,415.0,Rs/Quintal
47881,2026-06-03,Mango,Madurai,2310.0,2510.0,2410.0,116.0,Rs/Quintal
47971,2026-06-03,Mango,Hyderabad,2413.0,2613.0,2513.0,145.0,Rs/Quintal
48061,2026-06-03,Mango,Warangal,2544.0,2744.0,2644.0,59.0,Rs/Quintal
48151,2026-06-03,Mango,Bangalore,2264.0,2464.0,2364.0,101.0,Rs/Quintal
48241,2026-06-03,Mango,Mysore,2576.0,2776.0,2676.0,80.0,Rs/Quintal
48331,2026-06-03,Mango,Hubli,2529.0,2729.0,2629.0,333.0,Rs/Quintal
48421,2026-06-03,Mango,Shimoga,2340.0,2540.0,2440.0,295.0,Rs/Quintal
48511,2026-06-03,Mango,Bellary,2294.0,2494.0,2394.0,484.0,Rs/Quintal
48601,2026-06-03,Grapes,Azadpur,4600.0,4800.0,4700.0,473.0,Rs/Quintal
48691,2026-06-03,Grapes,Lasalgaon,4931.0,5131.0,5031.0,451.0,Rs/Quintal
48781,2026-06-03,Grapes,Vashi,4952.0,5152.0,5052.0,406.0,Rs/Quintal
48871,2026-06-03,Grapes,Kolar,4821.0,5021.0,4921.0,428.0,Rs/Quintal
48961,2026-06-03,Grapes,Indore,4788.0,4988.0,4888.0,226.0,Rs/Quintal
49051,2026-06-03,Grapes,Pune,4666.0,4866.0,4766.0,236.0,Rs/Quintal
49141,2026-06-03,Grapes,Mumbai,4863.0,5063.0,4963.0,449.0,Rs/Quintal
49231,2026-06-03,Grapes,Jaipur,4726.0,4926.0,4826.0,468.0,Rs/Quintal
49321,2026-06-03,Grapes,Ahmedabad,4555.0,4755.0,4655.0,417.0,Rs/Quintal
49411,2026-06-03,Grapes,Surat,4966.0,5166.0,5066.0,85.0,Rs/Quintal
49501,2026-06-03,Grapes,Kanpur,4687.0,4887.0,4787.0,129.0,Rs/Quintal
49591,2026-06-03,Grapes,Lucknow,4607.0,4807.0,4707.0,485.0,Rs/Quintal
49681,2026-06-03,Grapes,Varanasi,4792.0,4992.0,4892.0,440.0,Rs/Quintal
49771,2026-06-03,Grapes,Agra,4800.0,5000.0,4900.0,389.0,Rs/Quintal
49861,2026-06-03,Grapes,Bareilly,4995.0,5195.0,5095.0,179.0,Rs/Quintal
49951,2026-06-03,Grapes,Kolkata,4678.0,4878.0,4778.0,104.0,Rs/Quintal
50041,2026-06-03,Grapes,Bhubaneswar,4663.0,4863.0,4763.0,361.0,Rs/Quintal
50131,2026-06-03,Grapes,Cuttack,4576.0,4776.0,4676.0,319.0,Rs/Quintal
50221,2026-06-03,Grapes,Patna,4952.0,5152.0,5052.0,295.0,Rs/Quintal
50311,2026-06-03,Grapes,Ranchi,4614.0,4814.0,4714.0,156.0,Rs/Quintal
50401,2026-06-03,Grapes,Chennai,4744.0,4944.0,4844.0,455.0,Rs/Quintal
50491,2026-06-03,Grapes,Coimbatore,4700.0,4900.0,4800.0,120.0,Rs/Quintal
50581,2026-06-03,Grapes,Madurai,4627.0,4827.0,4727.0,449.0,Rs/Quintal
50671,2026-06-03,Grapes,Hyderabad,4666.0,4866.0,4766.0,84.0,Rs/Quintal
50761,2026-06-03,Grapes,Warangal,4884.0,5084.0,4984.0,224.0,Rs/Quintal
50851,2026-06-03,Grapes,Bangalore,4820.0,5020.0,4920.0,280.0,Rs/Quintal
50941,2026-06-03,Grapes,Mysore,4895.0,5095.0,4995.0,473.0,Rs/Quintal
51031,2026-06-03,Grapes,Hubli,4583.0,4783.0,4683.0,375.0,Rs/Quintal
51121,2026-06-03,Grapes,Shimoga,4688.0,4888.0,4788.0,305.0,Rs/Quintal
51211,2026-06-03,Grapes,Bellary,4708.0,4908.0,4808.0,303.0,Rs/Quintal
51301,2026-06-03,Orange,Azadpur,3908.0,4108.0,4008.0,271.0,Rs/Quintal
51391,2026-06-03,Orange,Lasalgaon,4001.0,4201.0,4101.0,183.0,Rs/Quintal
51481,2026-06-03,Orange,Vashi,3730.0,3930.0,3830.0,193.0,Rs/Quintal
51571,2026-06-03,Orange,Kolar,3715.0,3915.0,3815.0,153.0,Rs/Quintal
51661,2026-06-03,Orange,Indore,3791.0,3991.0,3891.0,58.0,Rs/Quintal
51751,2026-06-03,Orange,Pune,3866.0,4066.0,3966.0,181.0,Rs/Quintal
51841,2026-06-03,Orange,Mumbai,3781.0,3981.0,3881.0,410.0,Rs/Quintal
51931,2026-06-03,Orange,Jaipur,3763.0,3963.0,3863.0,82.0,Rs/Quintal
